ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
2809,6000000,en,12.724644999999999,1986-06-11,103,Medium,1,0,1,1,1986,6,11,0,1,1,0,0,0,0,4,0,0,1,18432000,9190819,15502112,0,NULL,Comedy,0,1,0,0,1,1,0,1,3,3,0,70136369
2810,35000000,en,8.910461999999999,1994-11-18,89,Short,1,1,1,1,1994,11,18,0,1,1,0,0,0,0,2,1,0,0,92823546,8178569,1501785,0,NULL,Animation,2,6,6,0,4,6,0,10,14,17,10,9771658
2811,0,en,5.723103,2015-04-02,118,Medium,1,1,1,1,2015,4,2,0,5,1,0,0,0,0,0,0,1,1,227817248,285176741,60427839,4,NULL,Drama,0,1,0,0,1,0,0,1,1,1,0,8034
2812,11500000,en,8.719145,2008-12-19,108,Medium,1,0,1,1,2008,12,19,1,1,1,0,0,0,0,0,1,0,1,300257475,98410061,171120329,1,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,186702
2813,2200000,hu,6.313465,2014-06-12,121,Large,0,1,1,1,2014,6,12,0,3,1,0,0,0,0,2,0,0,0,NULL,NULL,NULL,0,NULL,Drama,1,1,0,0,1,1,0,3,8,1,0,282358
2814,11930000,en,7.956860000000001,2015-10-01,118,Medium,1,1,1,1,2015,10,1,1,1,1,0,0,0,0,6,NULL,1,0,NULL,194168700,3639345,1,NULL,Drama,6,2,5,7,2,3,1,1,4,6,2,18340000
2815,0,en,2.262915,1988-04-29,104,Medium,1,0,1,0,1988,4,29,0,1,1,0,1,0,0,0,1,0,1,9500000,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,1547397
2816,25000000,en,9.218002,2013-04-18,130,Large,1,1,1,1,2013,4,18,0,1,1,0,0,0,0,6,0,0,0,549368315,230685453,105200903,5,NULL,Action,2,1,0,2,1,2,0,2,7,1,0,86175291
2817,150000,en,9.203416,2002-11-01,78,Short,1,0,1,1,2002,11,1,0,1,1,1,0,0,0,1,0,1,1,NULL,74608570,262797249,0,NULL,Drama,0,1,0,0,1,1,0,2,8,1,0,2891288
2818,0,en,5.024661,2008-02-01,87,Short,1,0,1,1,2008,2,1,0,1,1,0,0,0,0,2,0,0,0,250821495,196482882,237681299,0,NULL,Comedy,0,0,0,0,1,0,0,2,2,0,0,6575282
2819,0,en,13.58903,1993-11-24,72,Short,1,0,1,1,1993,11,24,0,1,1,0,0,0,0,5,0,0,0,110879513,NULL,NULL,0,NULL,Animation,0,0,0,0,5,0,0,2,7,3,1,9317021
2820,0,en,5.976385,2006-12-01,90,Short,1,0,1,1,2006,12,1,1,1,1,0,0,1,0,1,0,1,0,1744858,266728738,170268750,0,NULL,Comedy,1,0,0,0,1,0,0,2,0,0,0,3091922
2821,500000,en,0.45621000000000006,2002-12-05,157,Large,1,0,1,0,2002,12,5,1,1,0,0,0,0,0,0,0,0,0,500000,NULL,NULL,0,NULL,Action,0,0,1,0,1,1,0,2,1,1,0,500000
2822,1250000,en,8.710824,1981-05-01,87,Short,1,0,1,1,1981,5,1,0,1,1,0,0,0,0,6,1,0,1,NULL,NULL,59754601,0,NULL,Horror,0,1,0,0,1,1,0,1,1,1,0,21722776
2823,20000000,en,7.423812,2007-06-01,120,Large,1,0,1,1,2007,6,1,0,1,1,0,0,0,0,0,0,1,0,424208848,505000000,21800302,0,NULL,Drama,2,1,1,0,1,1,0,2,4,1,0,41637263
2824,0,en,4.435032,2010-10-01,112,Medium,1,1,1,1,2010,10,1,1,4,1,0,0,0,0,0,1,1,0,NULL,9234510,229736344,1,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,852336
2825,0,en,5.831622,1994-11-18,114,Medium,1,0,1,1,1994,11,18,0,1,1,0,0,0,0,8,0,1,0,920100000,9518342,176997168,0,NULL,Fantasy,0,1,0,0,1,1,0,2,3,1,0,46264384
2826,18000000,en,10.151366000000001,1984-06-29,103,Medium,1,0,1,1,1984,6,29,0,1,1,0,0,0,0,9,0,1,0,NULL,NULL,NULL,0,NULL,Adventure,12,4,7,5,2,3,3,5,9,11,3,100000000
2827,1500000,en,4.877872,1995-07-28,91,Short,1,0,1,0,1995,7,28,0,1,1,0,0,0,0,2,0,NULL,1,NULL,NULL,NULL,0,NULL,Drama,0,1,0,0,1,1,0,1,4,2,0,7412216
2828,0,en,3.576604,1998-08-14,90,Short,1,0,1,0,1998,8,14,1,2,1,0,0,0,0,3,0,0,0,NULL,NULL,NULL,0,NULL,Comedy,0,0,0,0,1,0,0,1,0,0,1,10224116
2829,19500000,hi,4.683689,2015-12-18,150,Large,0,0,1,0,2015,12,18,1,1,0,0,0,0,0,3,NULL,0,1,NULL,NULL,62000000,0,NULL,Other,0,0,1,0,1,1,0,2,1,2,0,56000000
2830,8000000,en,6.6037479999999995,2008-08-07,111,Medium,1,0,1,1,2008,8,7,1,2,1,0,0,0,0,3,0,0,1,162000000,75715436,158733820,0,NULL,Adventure,0,0,1,1,1,0,0,1,6,1,0,2033165
2831,0,en,7.031279,1996-09-13,88,Short,1,0,1,1,1996,9,13,1,2,1,0,0,0,0,23,0,0,0,189859560,65884703,NULL,0,NULL,Drama,9,13,52,6,6,6,10,2,10,10,0,665450
2832,18000000,en,1.9751740000000002,1984-07-20,94,Medium,1,0,1,1,1984,7,20,0,1,1,0,0,0,0,7,0,0,1,NULL,78868508,333000000,0,NULL,Action,3,2,1,1,2,2,0,3,4,9,0,19265302
2833,15000000,en,7.904371,2006-09-15,103,Medium,1,1,1,1,2006,9,15,1,4,1,1,0,0,0,16,1,0,0,218613188,NULL,254134910,0,NULL,Drama,5,3,5,4,3,3,0,1,11,3,0,123384128
2834,0,en,11.465634,1988-11-22,101,Medium,1,0,1,1,1988,11,22,0,1,1,0,0,0,0,8,0,1,0,85300000,141000000,7000000,2,NULL,Fantasy,0,1,0,0,1,2,0,2,3,1,0,60328000
2835,80000000,en,8.524847,2003-12-12,128,Large,1,0,1,1,2003,12,12,1,1,1,1,0,0,0,3,0,1,0,243240178,245066411,126297830,1,NULL,Drama,0,0,1,0,1,0,0,1,2,2,0,266728738
2836,14000000,en,8.204894,2010-03-12,103,Medium,1,1,1,1,2010,3,12,0,1,1,0,0,0,0,3,0,1,0,152036382,44352417,NULL,0,NULL,Comedy,0,0,0,0,1,0,0,0,0,0,0,21409028
2837,12500000,en,1.830829,2010-04-01,118,Medium,1,1,1,1,2010,4,1,0,1,1,0,0,0,0,4,0,0,0,207515725,788241776,155545279,2,NULL,Drama,0,1,0,0,1,0,0,2,9,1,0,3878993
2838,16800000,en,6.626077,2014-07-25,97,Medium,1,0,1,0,2014,7,25,0,2,1,0,0,0,0,4,0,1,0,31466789,142851197,330579719,8,NULL,Drama,0,1,0,0,1,0,0,1,0,0,0,51029361
2839,10500000,en,36.26051,2017-06-23,93,Short,1,1,1,1,2017,6,23,0,1,1,1,0,0,0,7,0,1,1,358372926,384335608,262797249,2,NULL,Drama,1,1,0,1,1,1,0,2,8,0,0,25442939
2840,95000000,en,11.348096,1998-07-16,136,Large,1,0,1,1,1998,7,16,0,1,1,0,0,0,0,6,0,0,1,223664608,160638883,17300889,1,NULL,Adventure,0,1,0,0,1,1,0,7,5,1,0,250288523
2841,0,en,12.330898,2014-08-14,114,Medium,1,0,1,1,2014,8,14,1,4,1,1,0,0,0,6,0,1,1,886686817,431971116,9114264,3,NULL,Adventure,1,1,0,0,1,1,0,4,14,2,0,1124445
2842,38000000,en,6.938921000000001,1990-06-08,95,Medium,1,0,1,1,1990,6,8,0,1,1,0,0,0,0,10,0,0,0,288752301,78868508,78868508,3,NULL,Drama,0,1,0,0,2,1,0,1,1,1,0,153518974
2843,10000000,en,3.8674720000000002,2005-05-12,96,Medium,1,0,1,1,2005,5,12,0,2,1,0,0,0,0,6,0,0,1,431971116,260696994,105834556,0,NULL,Drama,5,1,0,1,1,1,0,1,21,1,0,17297244
2844,60000000,en,14.336186999999999,2013-08-21,130,Large,1,1,1,1,2013,8,21,1,1,1,0,0,0,0,8,1,0,0,183018522,709827462,10224116,2,NULL,Adventure,0,0,1,1,1,0,0,4,3,1,1,90565421
2845,39000000,en,1.381022,2004-02-20,106,Medium,1,0,1,0,2004,2,20,0,2,1,0,0,0,0,2,1,0,0,356830601,147934180,23875127,0,NULL,Drama,3,1,1,1,2,1,0,1,4,1,0,6614280
2846,0,en,3.0631630000000003,2010-10-26,116,Medium,1,1,1,0,2010,10,26,1,1,1,0,0,0,0,8,0,0,0,NULL,NULL,NULL,0,NULL,Doco,0,1,0,0,1,1,0,1,3,1,0,28200
2847,75000000,en,12.949715,2005-03-10,91,Short,1,0,1,1,2005,3,10,0,1,1,0,0,0,0,4,0,0,1,262797249,649398328,431971116,1,NULL,Animation,3,0,7,0,4,6,5,7,11,11,4,260696994
2848,0,en,7.08055,2014-10-10,99,Medium,1,0,1,0,2014,10,10,1,1,1,0,0,0,0,13,0,0,0,337580051,25345000,403170142,0,NULL,Drama,4,5,5,6,3,5,0,1,13,3,4,1625847
2849,40000000,en,6.447072,2014-06-05,134,Large,1,0,1,0,2014,6,5,0,1,1,0,0,0,0,2,0,0,1,285176741,NULL,NULL,10,NULL,Drama,1,1,0,3,2,2,0,4,10,4,0,67347013
2850,15000000,ru,2.587727,2008-12-25,130,Large,0,0,1,0,2008,12,25,1,1,0,0,1,0,0,2,0,1,0,NULL,288500217,NULL,0,NULL,Drama,0,0,0,0,1,0,0,2,0,1,0,16810383
2851,0,en,12.796484,2014-02-13,78,Short,1,1,1,0,2014,2,13,0,1,1,0,0,0,0,6,1,1,0,135680000,105610124,1519557910,0,NULL,Animation,1,0,4,0,2,2,0,9,11,10,3,20300000
2852,40000000,en,9.802889,1985-12-12,108,Medium,1,0,1,1,1985,12,12,1,1,1,0,0,0,0,18,0,0,0,87987055,129795554,78868508,1,NULL,Drama,5,4,9,3,1,3,2,2,5,9,6,12303411
2853,0,en,8.817924,2012-01-06,92,Short,1,1,1,1,2012,1,6,0,2,1,0,0,0,0,7,0,0,1,886686817,219076518,151119219,2,NULL,Comedy,1,1,0,1,2,1,0,2,8,2,0,6483963
2854,0,en,3.3135239999999997,1983-03-25,104,Medium,1,0,1,1,1983,3,25,0,1,1,0,0,0,0,3,0,0,0,35856053,NULL,NULL,0,NULL,Drama,8,9,19,4,2,2,4,1,12,9,0,9190819
2855,0,en,4.720594999999999,1994-12-02,111,Medium,1,0,1,1,1994,12,2,1,1,1,0,0,0,0,3,0,0,0,41382841,15379253,NULL,0,NULL,Action,0,0,0,0,1,0,0,1,0,0,0,5777916
2856,6000,en,5.283661,1998-09-12,69,Short,1,0,1,0,1998,9,12,1,1,1,0,0,0,0,9,0,0,0,NULL,NULL,NULL,0,NULL,Drama,0,1,0,0,1,2,0,1,4,1,0,48482
2857,49300000,ja,7.566053,2013-11-23,137,Large,0,1,1,1,2013,11,23,0,1,0,0,0,0,1,6,NULL,1,0,NULL,NULL,17636261,0,NULL,Fantasy,1,0,0,0,1,0,0,3,5,1,1,24186232
2858,5400000,hi,2.39989,2013-08-23,130,Large,0,0,1,1,2013,8,23,1,1,0,0,0,0,0,6,0,1,1,17000000,NULL,NULL,0,NULL,Thriller,0,0,0,0,1,0,0,2,2,0,0,6500000
2859,120000000,en,18.907948,2006-06-08,117,Medium,1,1,1,1,2006,6,8,0,1,1,0,0,0,1,16,0,0,1,330444045,102308889,262797249,1,NULL,Adventure,3,2,6,0,4,2,0,9,4,9,1,461983149
2860,3062000,hi,2.07741,2011-07-22,143,Large,0,0,1,0,2011,7,22,0,1,1,0,0,0,0,7,0,1,0,6000000,NULL,9700000,0,NULL,Drama,0,0,1,0,1,0,0,5,2,1,0,25034000
2861,22000000,en,12.383755,1982-11-30,191,Large,1,0,1,1,1982,11,30,0,2,1,0,0,0,0,29,0,1,0,NULL,20000000,50750000,1,NULL,Drama,5,2,4,4,2,2,0,1,5,3,2,77737889
2862,47000000,en,7.586577,1996-06-10,96,Medium,1,0,1,1,1996,6,10,0,1,1,0,0,0,0,5,0,0,1,351583407,788241776,NULL,1,NULL,Drama,0,1,0,0,1,1,0,1,6,1,0,102825796
2863,2000000,en,0.12184400000000001,2010-09-30,107,Medium,1,0,1,0,2010,9,30,1,1,0,0,1,0,0,0,0,0,0,38135878,NULL,NULL,0,NULL,Drama,0,1,0,0,1,0,0,2,3,2,0,1268793
2864,24000000,en,4.347608999999999,1999-12-25,124,Large,1,0,1,0,1999,12,25,1,1,1,1,0,0,0,1,0,0,1,250288523,64256513,37170057,2,NULL,Drama,0,0,0,0,1,0,0,1,1,0,0,8434146
2865,410000,de,0.769053,1972-02-19,101,Medium,0,1,1,0,1972,2,19,0,2,0,0,0,0,0,1,NULL,0,1,NULL,6800000,NULL,0,NULL,Drama,0,1,0,0,1,1,0,3,0,1,0,100
2866,5579750,it,2.2089060000000003,2012-11-30,0,Short,0,0,1,0,2012,11,30,0,1,0,0,0,0,0,3,0,1,0,73244881,NULL,NULL,0,NULL,Comedy,0,0,0,0,1,0,0,0,0,0,0,8927600
2867,130000000,en,12.854372999999999,2007-12-13,124,Large,1,1,1,1,2007,12,13,1,1,1,1,0,0,0,20,0,0,0,347451894,709709780,347451894,3,NULL,Adventure,1,2,0,1,1,2,0,6,6,1,1,457363168
2868,100000,en,1.731527,2010-02-16,120,Large,1,1,1,1,2010,2,16,0,2,1,0,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,1,NULL,Animation,0,0,0,0,2,0,0,0,0,0,0,1000000
2869,8000000,en,3.034823,2006-02-19,107,Medium,1,0,1,1,2006,2,19,0,1,1,0,0,0,0,4,0,0,0,407711549,125212904,176885658,0,NULL,Drama,0,0,0,0,1,0,0,2,0,0,0,143451
2870,13000000,en,13.655752,2014-10-09,102,Medium,1,1,1,1,2014,10,9,1,1,1,0,0,0,0,5,0,1,1,250200000,362000072,550000000,0,NULL,Comedy,1,1,0,0,1,2,0,1,5,1,0,54837234
2871,60000000,en,13.995044,2003-05-30,110,Medium,1,1,1,1,2003,5,30,0,2,1,0,0,0,0,28,0,1,0,325756637,88545092,100853753,2,NULL,Action,14,8,28,8,3,7,6,4,16,14,7,176070171
2872,12500000,en,10.944654,2002-12-19,120,Large,1,0,1,1,2002,12,19,1,1,1,0,1,1,1,2,0,0,0,NULL,NULL,141407024,0,NULL,Drama,3,1,0,1,1,1,0,1,0,1,0,23367586
2873,5200000,pl,4.230046,2007-09-21,118,Medium,0,1,1,0,2007,9,21,1,1,0,0,1,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,Drama,4,4,2,6,1,5,0,4,2,5,2,14723313
2874,3512454,fr,0.11006500000000001,2013-03-13,95,Medium,0,0,1,0,2013,3,13,0,1,0,1,0,0,0,11,1,0,0,152500343,NULL,NULL,0,NULL,Drama,2,1,0,2,1,2,0,1,8,0,0,115860
2875,0,en,2.166081,2010-11-04,89,Short,1,1,1,0,2010,11,4,0,0,1,0,0,0,0,5,0,1,0,NULL,415252786,194168700,1,NULL,Comedy,0,0,1,0,1,1,0,1,3,1,0,25
2876,1500000,en,6.407207,2009-03-06,93,Short,1,0,1,1,2009,3,6,0,1,1,1,0,0,0,11,0,1,1,60740827,NULL,NULL,1,NULL,Horror,1,1,0,1,1,1,0,1,6,3,0,32000
2877,38000000,en,4.990506,1996-09-27,118,Medium,1,0,1,1,1996,9,27,1,1,1,0,0,0,0,11,0,0,1,254700832,190458706,116400000,0,NULL,Drama,1,1,0,0,1,1,0,1,1,1,0,17380126
2878,18000000,en,12.677592,1984-10-26,160,Large,1,0,1,1,1984,10,26,1,1,1,0,0,0,0,11,0,0,1,70600000,141000000,NULL,0,NULL,Drama,2,3,2,3,3,2,0,2,9,2,0,51973029
2879,3000000,en,12.325947,1970-05-01,95,Medium,1,0,1,1,1970,5,1,0,1,1,0,0,0,0,7,0,1,0,NULL,NULL,33395426,0,NULL,Adventure,3,1,2,0,1,1,0,4,1,3,0,18999718
2880,0,en,2.614074,1945-12-27,126,Large,1,0,1,1,1945,12,27,1,1,1,0,0,0,0,5,0,1,0,16300000,10462500,NULL,1,NULL,Drama,2,1,0,1,1,1,0,2,1,1,0,21300000
2881,150000000,en,9.920223,2013-06-27,131,Large,1,0,1,1,2013,6,27,0,1,1,0,0,0,0,4,0,0,1,214104620,217764291,886686817,2,NULL,Drama,3,1,1,1,1,1,1,1,10,2,0,205366737
2882,40000000,en,13.707888,2015-10-15,141,Large,1,0,1,1,2015,10,15,1,3,1,0,1,0,0,7,0,0,1,527068851,15395087,113020255,9,NULL,Drama,13,8,8,12,2,3,6,3,11,10,16,165478348
2883,0,en,3.2166080000000004,1980-04-25,96,Medium,1,0,1,0,1980,4,25,0,1,1,0,0,0,0,7,0,0,0,NULL,NULL,NULL,0,NULL,Drama,2,1,0,3,1,1,0,2,2,1,0,6659377
2884,30000000,en,9.863584,2008-07-24,104,Medium,1,0,1,1,2008,7,24,0,2,1,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,Drama,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68369434
2885,0,en,4.966657,1985-05-03,82,Short,1,0,1,1,1985,5,3,0,1,1,0,0,0,0,13,0,0,0,NULL,NULL,NULL,0,NULL,Comedy,0,0,0,0,1,0,0,1,0,0,0,331816
2886,0,de,4.969851,2015-04-09,114,Medium,0,0,1,0,2015,4,9,0,1,0,0,0,0,0,5,NULL,0,1,NULL,NULL,2750275,2,NULL,Drama,7,2,2,2,1,2,1,2,4,9,9,147315
2887,0,en,0.541397,2006-01-21,94,Medium,1,1,1,0,2006,1,21,0,0,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,Doco,0,0,0,0,1,0,0,0,0,0,0,202000
2888,23000000,en,10.337689,2001-10-05,97,Medium,1,0,1,1,2001,10,5,1,1,1,0,0,0,0,7,0,0,1,250821495,207283925,162091208,2,NULL,Drama,2,1,0,0,1,4,0,2,4,1,0,36642838
2889,2000000,en,8.999948,1954-06-24,124,Large,1,0,1,1,1954,6,24,0,1,1,0,0,0,0,11,0,0,0,10750000,5363000,NULL,0,NULL,Drama,3,2,6,4,3,3,0,3,1,3,0,21750000
2890,0,en,12.050759,1979-04-25,96,Medium,1,0,1,1,1979,4,25,0,1,1,0,0,0,0,14,0,1,0,41744718,245066411,NULL,0,NULL,Drama,2,1,0,3,1,1,0,2,5,0,0,39946780
2891,25000000,en,24.535733,2017-02-01,102,Medium,1,1,1,1,2017,2,1,0,1,1,0,0,0,0,12,1,0,0,NULL,NULL,125586134,0,NULL,Horror,9,13,13,16,7,8,3,8,9,14,14,83080890
2892,35000000,en,10.169411,2011-10-12,103,Medium,1,1,1,1,2011,10,12,1,2,1,0,0,0,0,7,1,0,0,161451538,850000000,361832400,0,NULL,Horror,4,0,1,2,1,3,0,1,5,1,1,28128670
2893,0,en,3.095584,1986-06-13,104,Medium,1,0,1,0,1986,6,13,0,1,1,0,0,0,0,5,0,1,0,25928721,NULL,50750000,0,NULL,Drama,0,1,0,0,1,1,0,2,4,1,0,5794184
2894,2700000,en,7.5253820000000005,1978-07-27,109,Medium,1,1,1,1,1978,7,27,0,1,1,0,0,0,0,11,0,0,0,NULL,39768000,6000000,0,NULL,Comedy,2,6,5,4,2,3,2,3,5,8,0,141000000
2895,0,en,1.5234459999999999,1995-06-02,110,Medium,1,0,1,1,1995,6,2,0,2,1,0,0,0,0,5,0,1,1,21706101,32710894,NULL,0,NULL,Drama,2,2,0,1,2,1,0,1,8,1,0,218626
2896,68000000,en,14.741992000000002,2001-07-13,124,Large,1,0,1,1,2001,7,13,0,2,1,1,0,0,0,11,0,0,0,330444045,100853753,245066411,1,NULL,Action,1,1,0,1,2,1,0,3,3,1,0,71069884
2897,0,en,5.8478449999999995,2014-05-02,95,Medium,1,1,1,1,2014,5,2,0,2,1,0,0,0,0,6,0,1,0,403170142,1004558444,87100449,0,NULL,Drama,1,2,0,1,2,1,0,2,6,5,0,645186
2898,57000000,en,10.076222999999999,2001-09-04,105,Medium,1,0,1,1,2001,9,4,1,1,1,0,0,0,0,5,0,1,0,325756637,44332015,100000000,4,NULL,Drama,0,1,0,0,1,1,0,1,5,1,0,16991902
2899,45000000,en,11.075674000000001,1992-06-04,117,Medium,1,0,1,1,1992,6,4,0,1,1,0,0,0,0,5,0,1,0,474171806,320145693,174999005,1,NULL,Drama,0,1,0,0,1,2,0,3,2,1,0,178051587
2900,127500000,en,9.998415,2000-05-19,82,Short,1,0,1,1,2000,5,19,0,1,1,0,0,0,0,13,0,1,0,87840042,60328000,294456605,1,NULL,Animation,0,2,0,0,3,2,0,1,4,1,5,354248063
2901,200000,en,0.560685,2012-11-01,100,Medium,1,1,1,0,2012,11,1,0,1,0,0,1,0,0,1,0,0,0,NULL,NULL,NULL,0,NULL,Other,0,0,0,0,1,0,0,1,0,0,0,486937
2902,75000000,en,9.883727,1991-05-24,137,Large,1,0,1,1,1991,5,24,0,1,1,0,0,0,0,13,0,0,0,50244700,61489265,50000000,3,NULL,Drama,15,7,17,10,3,5,3,2,15,12,4,152368585
2903,0,en,10.714779,2013-06-06,95,Medium,1,0,1,1,2013,6,6,0,3,1,0,0,0,0,6,0,0,0,100345,NULL,NULL,0,NULL,Horror,1,5,0,0,7,0,0,7,15,4,0,21833
2904,16000000,en,16.770196,2007-01-01,100,Medium,1,1,1,1,2007,1,1,0,4,1,1,0,0,0,16,1,0,0,151493655,185260553,NULL,0,NULL,Drama,4,1,0,1,1,1,0,2,4,2,0,18928871
2905,4000000,en,19.348466000000002,1996-02-23,93,Short,1,1,1,1,1996,2,23,0,1,1,0,0,0,0,24,0,0,0,NULL,113493481,7563728,0,NULL,Drama,6,5,7,5,3,1,3,2,7,5,0,16491080
2906,8000000,en,2.93818,1997-01-24,106,Medium,1,0,1,1,1997,1,24,0,1,1,0,0,0,0,4,0,0,0,NULL,373554033,78247647,1,NULL,Drama,0,0,0,1,1,0,0,1,0,0,0,589304
2907,21000000,en,10.234919,1993-06-24,105,Medium,1,0,1,1,1993,6,24,0,1,1,0,0,0,0,19,0,1,0,21032267,356830601,140081992,0,NULL,Drama,2,3,1,2,2,1,0,4,7,5,0,227799884
2908,0,en,6.892828999999999,1986-03-21,87,Short,1,0,1,1,1986,3,21,0,1,1,0,0,0,0,8,0,1,0,300400432,NULL,9190819,1,NULL,Action,9,5,6,5,2,2,2,2,8,8,0,49042224
2909,26000000,en,14.362544,1994-03-04,89,Short,1,0,1,1,1994,3,4,0,1,1,0,0,0,0,18,0,1,0,89460381,70136369,NULL,0,NULL,Action,0,1,0,0,1,1,0,1,2,1,0,8009329
2910,29000000,en,10.829116,2016-05-06,110,Medium,1,1,1,1,2016,5,6,0,2,1,0,0,0,0,3,1,0,1,129540499,363889678,NULL,1,NULL,Drama,5,6,3,13,2,5,1,2,5,11,4,48902953
2911,1365000,en,5.120036,1939-10-06,110,Medium,1,0,1,1,1939,10,6,1,1,1,0,0,0,0,7,1,0,1,2610000,2019000,NULL,0,NULL,Comedy,2,1,0,1,1,1,0,4,2,1,0,2279000
2912,80000000,en,13.02369,2004-08-20,114,Medium,1,0,1,1,2004,8,20,1,1,1,0,0,0,0,13,0,1,0,73648228,352194034,10000000,4,NULL,Horror,1,1,0,0,1,2,0,3,4,1,0,78000586
2913,2800000,ru,2.4860729999999998,1994-05-01,135,Large,0,0,1,1,1994,5,1,0,2,0,0,1,0,0,2,0,0,1,NULL,NULL,NULL,0,NULL,Drama,2,1,0,2,2,1,0,2,8,5,0,2616503
2914,0,en,4.766826,2002-10-06,94,Medium,1,0,1,1,2002,10,6,1,2,1,1,0,0,0,6,0,0,0,110000000,32287044,NULL,0,NULL,Drama,2,1,3,1,1,0,1,1,7,7,1,2270658
2915,40000000,en,9.48515,2016-10-20,105,Medium,1,1,1,1,2016,10,20,1,1,1,0,0,0,0,1,0,1,0,459270619,297138014,177238796,2,NULL,Action,5,1,0,1,2,1,0,2,8,1,0,29918745
2916,87000000,en,2.48875,2001-02-08,131,Large,1,0,1,1,2001,2,8,0,2,1,0,0,0,0,6,0,1,0,250288523,23202734,315156409,3,NULL,Drama,8,5,8,10,2,5,4,3,5,16,2,351692268
2917,25000000,en,8.405395,2009-09-11,122,Large,1,0,1,1,2009,9,11,1,1,1,0,0,1,0,6,NULL,NULL,1,NULL,NULL,457363168,0,NULL,Drama,7,2,5,8,3,2,2,1,19,6,1,10589102
2918,0,en,16.179384,1988-12-21,123,Large,1,0,1,1,1988,12,21,1,1,1,0,0,0,0,7,0,1,0,71624879,40084041,10609321,0,NULL,Drama,0,1,0,0,1,1,0,2,4,1,0,57041866
2919,0,en,4.2354400000000005,1987-09-25,109,Medium,1,0,1,1,1987,9,25,1,1,1,0,0,0,0,2,0,1,0,33697647,33697647,136400000,0,NULL,Drama,0,0,0,0,1,0,0,2,0,0,0,1700000
2920,5000000,en,1.628629,2016-07-01,107,Medium,1,1,1,0,2016,7,1,0,0,1,0,0,0,0,9,NULL,0,0,NULL,NULL,NULL,0,NULL,Doco,0,0,0,0,2,0,0,0,1,0,0,13000000
2921,0,en,0.042036000000000004,2000-10-29,92,Short,1,0,1,1,2000,10,29,1,2,1,0,0,0,0,5,1,0,1,NULL,NULL,NULL,0,NULL,Drama,3,0,2,2,4,1,0,2,16,1,0,4275
2922,0,en,0.8030930000000001,1987-08-07,75,Short,1,0,1,0,1987,8,7,1,0,1,0,0,0,0,0,0,1,0,NULL,NULL,NULL,0,NULL,Animation,2,0,1,0,1,9,0,0,6,4,0,2608000
2923,0,en,4.755758999999999,2004-07-02,95,Medium,1,0,1,0,2004,7,2,0,2,1,0,0,0,0,18,0,1,0,186883563,218613188,164508066,0,NULL,Drama,0,1,0,0,1,0,0,1,3,1,0,12520799
2924,8500000,en,9.292099,1986-06-06,106,Medium,1,0,1,1,1986,6,6,0,1,1,0,0,0,0,5,0,1,0,100000000,NULL,NULL,0,NULL,Action,2,1,0,2,1,1,0,2,2,3,0,16209459
2925,0,fa,5.673744,2016-06-24,125,Large,0,0,1,0,2016,6,24,0,2,0,0,0,0,0,3,NULL,0,1,NULL,NULL,NULL,0,NULL,Drama,2,3,1,2,2,1,0,1,4,3,1,2402067
2926,5000000,en,6.188286,2012-10-17,95,Medium,1,0,1,1,2012,10,17,1,1,1,0,0,0,0,14,1,1,0,205703818,NULL,NULL,1,NULL,Horror,4,1,2,5,5,1,0,1,6,0,2,142817992
2927,0,en,5.325766000000001,2007-08-29,90,Short,1,1,1,1,2007,8,29,1,1,1,0,0,0,0,12,0,0,0,NULL,285176741,8533973,1,NULL,Comedy,0,1,0,0,1,2,0,1,5,1,0,41098065
2928,140000000,en,12.996474000000001,2002-11-17,133,Large,1,1,1,1,2002,11,17,0,2,1,0,0,1,0,4,0,1,1,361832400,147080413,NULL,1,NULL,Adventure,0,0,0,0,1,0,0,3,3,0,0,431971116
2929,0,en,5.397405,1989-12-22,124,Large,1,0,1,1,1989,12,22,1,1,1,0,0,1,0,7,1,0,0,90614445,NULL,79666653,0,NULL,Drama,2,1,0,3,1,1,0,1,4,1,0,6263883
